source_item_id	source_family	version_scope	source_path	source_heading	item_type	attachment_target	coverage_status	attachment_anchor	routing_aliases	matrix_notes	guardrail_reason	audit_job	evidence
SRC-ERR-XVER-000183	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_CANNOT_ALTER_SYSTEM_TABLESPACE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31256 (201302); qpERR_ABORT_QDT_CANNOT_ALTER_SYSTEM_TABLESPACE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_CANNOT_ALTER_SYSTEM_TABLESPACE reports 'Unable to alter the system tablespace.'; action focus: Cannot alter system tablespace; check specified tablespace.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14369; same code/symbol found in 7.1 line 12954 and 8.1 verified-source line 14376; attachment map/block line 1200; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000184	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_PART_TABLE_IN_DIFFERENT_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x3128B (201355); qpERR_ABORT_QDT_PART_TABLE_IN_DIFFERENT_TBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_PART_TABLE_IN_DIFFERENT_TBS reports 'A partitioned table contains partitions in different tablespaces.'; action focus: Partitioned table has partitions in different tablespaces; drop tab...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14376; same code/symbol found in 7.1 line 12961 and 8.1 verified-source line 14383; attachment map/block line 1201; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000185	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_PART_INDEX_IN_DIFFERENT_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x3128C (201356); qpERR_ABORT_QDT_PART_INDEX_IN_DIFFERENT_TBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_PART_INDEX_IN_DIFFERENT_TBS reports 'A partitioned index contains partitions in different tablespaces.'; action focus: Partitioned index has partitions in different tablespaces; drop ind...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14383; same code/symbol found in 7.1 line 12968 and 8.1 verified-source line 14390; attachment map/block line 1202; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000186	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_ERR_INVALID_USER_DEFAULT_TEMP_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31295 (201365); qpERR_ABORT_QDT_ERR_INVALID_USER_DEFAULT_TEMP_TBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_ERR_INVALID_USER_DEFAULT_TEMP_TBS reports 'Invalid user default temporary tablespace ( ID : <0%d> )'; action focus: User default temporary tablespace is invalid; check the user's tempora...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14390; same code/symbol found in 7.1 line 12975 and 8.1 verified-source line 14397; attachment map/block line 1203; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000187	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_DUPLICATE_TBS_ATTRIBUTE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x312A0 (201376); qpERR_ABORT_QDT_DUPLICATE_TBS_ATTRIBUTE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_DUPLICATE_TBS_ATTRIBUTE reports 'Duplicate tablespace attribute. <0%s>'; action focus: Duplicate tablespace attribute; check attribute list.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14397; same code/symbol found in 7.1 line 12982 and 8.1 verified-source line 14404; attachment map/block line 1204; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000188	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_UNABLE_TO_COMPRESS_VOLATILE_TBS_LOG	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x312A9 (201385); qpERR_ABORT_QDT_UNABLE_TO_COMPRESS_VOLATILE_TBS_LOG	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_UNABLE_TO_COMPRESS_VOLATILE_TBS_LOG reports 'Log compression is not supported for volatile tablespaces.'; action focus: Log compression is not supported for volatile tablespaces.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14405; same code/symbol found in 7.1 line 12990 and 8.1 verified-source line 14412; attachment map/block line 1205; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000189	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_NON_ASCII_TBS_NAME	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x312E1 (201441); qpERR_ABORT_QDT_NON_ASCII_TBS_NAME; ASCII	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_NON_ASCII_TBS_NAME reports 'Invalid tablespace name character set.'; action focus: Tablespace name contains invalid character set; use ASCII characters.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14412; same code/symbol found in 7.1 line 12997 and 8.1 verified-source line 14419; attachment map/block line 1206; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000190	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_CANNOT_RENAME_SYS_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x312E6 (201446); qpERR_ABORT_QDT_CANNOT_RENAME_SYS_TBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_CANNOT_RENAME_SYS_TBS reports 'The system tablespace cannot be renameed.'; action focus: System tablespace cannot be renamed.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14419; same code/symbol found in 7.1 line 13004 and 8.1 verified-source line 14426; attachment map/block line 1207; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000191	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_DROP_TBS_DISABLE_BECAUSE_TEMP_TABLE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31365 (201573); qpERR_ABORT_QDT_DROP_TBS_DISABLE_BECAUSE_TEMP_TABLE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_DROP_TBS_DISABLE_BECAUSE_TEMP_TABLE reports 'Could not drop volatile tablespace'; action focus: Volatile tablespace cannot be dropped while temporary tables exist; truncate temporary tab...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14426; same code/symbol found in 7.1 line 13011 and 8.1 verified-source line 14433; attachment map/block line 1208; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000192	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDB_CANNOT_ALTER_TABLESPACE_TEMPORARY_TABLE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Table, Column, Data Type, Temporary Table, and LOB DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31458 (201816); ERR-31458; qpERR_ABORT_QDB_CANNOT_ALTER_TABLESPACE_TEMPORARY_TABLE; ALTER; TABLESPACE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: Altibase 7.1, 7.3, and Altibase 8.1 verified source QP ABORT error qpERR_ABORT_QDB_CANNOT_ALTER_TABLESPACE_TEMPORARY_TABLE reports 'A temporary table cannot modify the tablespace.'; action focus: Temporary table canno...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.1 Korean Error Message Reference line 8802; 7.3 Korean Error Message Reference line 10204; 8.1 verified-source Korean Error Message Reference line 10211; attachment map/block line 1473; extracted by FCA-J021 code/symbol matcher
SRC-ERR-XVER-000193	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_NOT_EXIST_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered	Error Block: Tablespace Not Found	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311D8 (201176); qpERR_ABORT_QDT_NOT_EXIST_TBS	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: QP ABORT error qpERR_ABORT_QDT_NOT_EXIST_TBS reports 'Tablespace not found. The name of the specified tablespace was not found in the database.'; action focus: Tablespace not found. The name of the specified tablespac...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14124; same code/symbol found in 7.1 line 12709 and 8.1 verified-source line 14131; attachment map/block line 1278; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000194	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_OBJECT_EXIST	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered	Error Block: Tablespace Has Objects	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311DD (201181); qpERR_ABORT_QDT_OBJECT_EXIST	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: QP ABORT error qpERR_ABORT_QDT_OBJECT_EXIST reports 'The tablespace has objects.'; action focus: The tablespace has objects.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14163; same code/symbol found in 7.1 line 12748 and 8.1 verified-source line 14170; attachment map/block line 1308; extracted by FCA-J020 code/symbol matcher
