source_id	source_origin	source_path	source_role	source_family	title	version_scope	language	authority_label	aid_classification	classification_evidence	selection_decision	extraction_mode	source_sha256	byte_count	line_count	estimated_tokens	selected_by_job	last_verified_job	notes
SRC-000428	repo	ReleaseNotes/eng/Altibase_7_3_0_0_1_Release_Notes.md	release_note	release_notes_platform	1. System Requirements	7.3.0.0.1	en	English extraction aid			include_exact	exact_markdown	472b5f84bb30dd234c09cecdff25097d263517c0f4b7b3fdcf8ebc41438f7084	49752	857	12433	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000429	repo	ReleaseNotes/eng/Altibase_8_1_0_0_1_Release_Notes.md	release_note	release_notes_platform	1. System Requirements	8.1.0.0.1	en	English extraction aid; Altibase 8.1 verified source			include_exact	exact_markdown	26afa5b740af3155b9787103fafc81c0d363f333c08c013bdc5b27ea7104dde7	17895	398	4459	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000430	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_10_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.10 Release Notes	Migration Center 7.10	en	English extraction aid			include_exact	exact_markdown	b8875660e76913d54dbdd1a25deca9ad18cbcb600c131fdb7a6fe6320cdda515	7689	155	1923	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000431	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_11_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.11 Release Notes	Migration Center 7.11	en	English extraction aid			include_exact	exact_markdown	06fea3a83a223ad4bc1644e682fb67e6697dccd9c9a9341ad953efdabcdd6279	8610	159	2153	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000432	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_12_Release_Notes.md	release_note	migration_oracle	Release 7.12 (Jan. 30, 2023)	Migration Center 7.12	en	English extraction aid			include_exact	exact_markdown	373ae78197effb2c0660bd856fc21bd32accb71c4d9a40b8eb77f567d82738a5	8182	243	2025	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000433	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_13_Release_Notes.md	release_note	migration_oracle	Release 7.13 (March 20, 2023)	Migration Center 7.13	en	English extraction aid			include_exact	exact_markdown	2a0efe22062126b4731a46c5790eefffe8598db66886e149d5f7c3378d892738	9039	249	2239	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000434	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_14_Release_Notes.md	release_note	migration_oracle	Release 7.14 (November 1, 2024)	Migration Center 7.14	en	English extraction aid			include_exact	exact_markdown	900d8102f13796954baee9b8aef262ca100b1b96d0e9d88fd90e3e8b2a8a3b48	10762	264	2669	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000435	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_15_Release_Notes.md	release_note	migration_oracle	Release 7.15 (April 25, 2025)	Migration Center 7.15	en	English extraction aid			include_exact	exact_markdown	0930c8ef1b618620976793cb4c6db3f15114b44c465d46711507c5834959dc00	11327	265	2807	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000436	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_16_Release_Notes.md	release_note	migration_oracle	Release 7.16 (September 12, 2025)	Migration Center 7.16	en	English extraction aid			include_exact	exact_markdown	407a5a3d37de3e1f13016026ae7d01b94fdb933d7f3ab8422af9b14f664ab73a	10342	267	2563	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000437	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_17_Release_Notes.md	release_note	migration_oracle	Release 7.17 (November 24, 2025)	Migration Center 7.17	en	English extraction aid			include_exact	exact_markdown	d598e6a9a679ca4b16e03547907034290305d4ec88d0b34fdf7d1a3ffe505c9b	7550	230	1866	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000438	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_18_Release_Notes.md	release_note	migration_oracle	Release 7.18 (March 20, 2026)	Migration Center 7.18	en	English extraction aid			include_exact	exact_markdown	67faca7aece64efcdd9bdfe1717fd39a5b9691d7c36c1b708dfb31b4496c1498	7529	230	1861	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000439	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_19_Release_Notes.md	release_note	migration_oracle	Release 7.19 (April 30, 2026)	Migration Center 7.19	en	English extraction aid			include_exact	exact_markdown	dcf8d06edb9b28414bd7143323a01326b954a779217edb48164207f407bbd117	8267	236	2045	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000440	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_7_Release_Notes.md	release_note	migration_oracle	1.1 System Requirements	Migration Center 7.7	en	English extraction aid			include_exact	exact_markdown	2c08dfcd6c71356730a932c81404762c96deae8f7ae2a2e5269a6ead859cec52	7574	184	1894	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000441	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_8_Release_Notes.md	release_note	migration_oracle	1.1 System Requirements	Migration Center 7.8	en	English extraction aid			include_exact	exact_markdown	483bf2aedef4e0fdae29eee1cc68337a738a584c8298b1a627a87b070582ce88	8730	178	2183	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000442	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_9_Release_Notes.md	release_note	migration_oracle	1. Abstract	Migration Center 7.9	en	English extraction aid			include_exact	exact_markdown	d8730da99b8f514218454c527e08b340f89e5bdd61b20ab2a65f314af4f06916	8927	165	2232	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000443	repo	ReleaseNotes/eng/Altibase_Replication_Manager_1_2_Release_Notes.md	release_note	replication_manager	1.1 System Requirements	Replication Manager 1.2	en	English extraction aid			include_exact	exact_markdown	9c8680c53112e5852759fff65e38f30df108cce5ef3938ea9b3eb14848323bfb	4450	112	1113	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000444	repo	ReleaseNotes/eng/Altibase_Replication_Manager_1_3_Release_Notes.md	release_note	replication_manager	Release 1.3 (April 6, 2022)	Replication Manager 1.3	en	English extraction aid			include_exact	exact_markdown	b0826517215a2191732ae03f6f4967d79d539cd8ab86b6df363456f5257ddb02	5846	227	1441	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000445	repo	ReleaseNotes/eng/Altibase_Replication_Manager_1_4_Release_Notes.md	release_note	replication_manager	Release 1.4 (August 31, 2023)	Replication Manager 1.4	en	English extraction aid			include_exact	exact_markdown	fe5fcca5fd37d88260d31367470017767176484281c8a4187612253dc9e9757c	5406	221	1331	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000446	repo	ReleaseNotes/eng/Altibase_ShardManager_7_2_Release_Notes_v1.0.md	release_note	release_notes_platform	1. Abstract	ShardManager 7.2	en	English extraction aid			include_exact	exact_markdown	04772060bb72c6f61939fb0cf7f411340cb45af0ff12c3bed9ffa17c567e7fe4	5500	123	1346	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000447	repo	ReleaseNotes/eng/Altibase_ShardManager_v.3.2_Release_Notes.md	release_note	release_notes_platform	1. Abstract	multi	en	English extraction aid			include_exact	exact_markdown	7cf2a8205bcd7c3095c58c7c6beedacbed3459b82a366496a5a56eb859960843	5191	119	1298	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000448	repo	ReleaseNotes/eng/Altibase_altiShapeLoader_1_0_Release_Notes.md	release_note	spatial_nifi_tableau	Release 1.0 (Oct. 15, 2021)	multi	en	English extraction aid			include_exact	exact_markdown	3d64b169af3b87e2136d3402ab0fbfc2d1551848a0f37af3d59d373f0dd98906	4542	193	1115	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000449	repo	ReleaseNotes/eng/Altibase_dataCompJ_7_2_Release_Notes.md	release_note	utilities_datacompj	Release 7.2 (Feb. 17, 2022)	dataCompJ 7.2	en	English extraction aid			include_exact	exact_markdown	178f574a01368353b7a381274a6ef7658c5e5670c0031c4d9b051141c510ab29	5733	209	1413	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000450	repo	ReleaseNotes/kor/Altibase_7_1_0_1_2_Release_Notes.md	release_note	release_notes_platform	하드웨어 최저 사양	7.1.0.1.2	ko	Korean authoritative			include_exact	exact_markdown	e65e6d134f59064a8026899f4eeea2c91c7ed109263f8d7e91815d2ccd113498	53293	1090	9589	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000451	repo	ReleaseNotes/kor/Altibase_7_3_0_0_1_Release_Notes.md	release_note	release_notes_platform	1. 시스템 요구사항	7.3.0.0.1	ko	Korean authoritative			include_exact	exact_markdown	546f1dd4bd5416c053cf309b18c77455b3838b16161729ffd096bf58164f1638	55622	859	10812	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000452	repo	ReleaseNotes/kor/Altibase_8_1_0_0_1_Release_Notes.md	release_note	release_notes_platform	1. 시스템 요구사항	8.1.0.0.1	ko	Korean authoritative; Altibase 8.1 verified source			include_exact	exact_markdown	a722e50e7dd5eb8882fb79bc909e6d910a2520d0c93bfbb839bd45c413a8cde5	19643	378	3116	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000453	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_10_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.10 Release Notes	Migration Center 7.10	ko	Korean authoritative			include_exact	exact_markdown	97379ac0e1a32ff1a9cf192f0f2eb1135a5ac6f3893b3486bcae3af1b7070e26	8549	157	1602	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000454	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_11_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.11 Release Notes	Migration Center 7.11	ko	Korean authoritative			include_exact	exact_markdown	3a73dcbb7e9ba59a3cbc08ae9653619e0ad13275d119096828b3a0ae4ff5855a	9720	161	1778	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000455	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_12_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.12 Release Notes	Migration Center 7.12	ko	Korean authoritative			include_exact	exact_markdown	7a2e493d236f0b881b0ed250974d96d6efa9ef8c6874a17a452c86130b4c752b	8678	246	1627	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000456	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_13_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.13 Release Notes	Migration Center 7.13	ko	Korean authoritative			include_exact	exact_markdown	058851d82872fe1e49f18785beb57f4beac0dbaceb91f0da80b77eb311b11f38	9691	256	1785	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000457	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_14_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.14 Release Notes	Migration Center 7.14	ko	Korean authoritative			include_exact	exact_markdown	232de4cddd7754c021085aeb7fec6eed45526984558256e3b581fac052d1cba9	11938	267	2068	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000458	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_15_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.15 Release Notes	Migration Center 7.15	ko	Korean authoritative			include_exact	exact_markdown	940d2e092b6c0649a6778fec813e35d818a278bd448fe6cf2082b532b8b467b6	13153	277	2203	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000459	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_16_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.16 Release Notes	Migration Center 7.16	ko	Korean authoritative			include_exact	exact_markdown	553e11fb489ebdf2d1f0ad32d416d7581f199e503e892dda4a7a97ffc0afb14d	11679	279	2022	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000460	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_17_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.17 Release Notes	Migration Center 7.17	ko	Korean authoritative			include_exact	exact_markdown	9f42803ed2dac2c21e323a27a0282f1b4011d3a807f8bf427d9f10adaae6ea31	8342	243	1584	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000461	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_18_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.18 Release Notes	Migration Center 7.18	ko	Korean authoritative			include_exact	exact_markdown	375ab442a7469ddf3d7b02970e8632acfffb9ccd7b942dae7a28f4629a4e843b	8322	244	1579	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000462	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_19_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.19 Release Notes	Migration Center 7.19	ko	Korean authoritative			include_exact	exact_markdown	1af1a0382c90bb0f656a3638b83b527eea09103ff0f464cf5bdffc949c39045b	9145	250	1688	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000463	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_9_Release_Notes.md	release_note	migration_oracle	Altibase Migration Center 7.9 Release Notes	Migration Center 7.9	ko	Korean authoritative			include_exact	exact_markdown	d26b64893d65daf7dd6ebe74561bdd3879870cc74f825c5b178a1d2e1136d09d	8862	161	1684	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000464	repo	ReleaseNotes/kor/Altibase_Replication_Manager_1_2_Release_Notes.md	release_note	replication_manager	1. 개요	Replication Manager 1.2	ko	Korean authoritative			include_exact	exact_markdown	54861e5b2bbcc15f1dcaad8aa630a62e29e5ce4233fb561d8d15e92788d42363	4303	111	886	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000465	repo	ReleaseNotes/kor/Altibase_Replication_Manager_1_3_Release_Notes.md	release_note	replication_manager	Release 1.3 (April 6, 2022)	Replication Manager 1.3	ko	Korean authoritative			include_exact	exact_markdown	fcf17a36f6a01920f472f3d35ce8e9a0c39c45394a6911f3af2807b77ee0058a	6207	236	1302	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000466	repo	ReleaseNotes/kor/Altibase_Replication_Manager_1_4_Release_Notes.md	release_note	replication_manager	Release 1.4 (August 31, 2023)	Replication Manager 1.4	ko	Korean authoritative			include_exact	exact_markdown	6c15988c1b533a03e128fa1e6138664f2fe309cdef168dd70bb338307b2887fb	5759	219	1226	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000467	repo	ReleaseNotes/kor/Altibase_ShardManager_v.3.2_Release_Notes.md	release_note	release_notes_platform	1. 개요	multi	ko	Korean authoritative			include_exact	exact_markdown	2196f25dafac1b58ed91cffdd939bed0120344783ca70038902627a99967660d	5592	120	1199	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000468	repo	ReleaseNotes/kor/Altibase_Sharding3_3_2_0_0_1_Release_Notes.md	release_note	release_notes_platform	1. 시스템 요구사항	multi	ko	Korean authoritative			include_exact	exact_markdown	1e48c039756b7a78a42c956e289ceba5ef2268219046400da06db0bfb26b74c7	5774	137	967	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000469	repo	ReleaseNotes/kor/Altibase_Windows2026_2_6_0_0_1_Release_Notes.md	release_note	release_notes_platform	1. 시스템 요구사항	multi	ko	Korean authoritative			include_exact	exact_markdown	a85b3f286f200d655946d3ff626fc3f2d0713fba2f38ece173607b64e2465fe4	4360	119	737	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000470	repo	ReleaseNotes/kor/Altibase_altiShapeLoader_1_0_Release_Notes.md	release_note	spatial_nifi_tableau	Release 1.0 (Oct. 15, 2021)	multi	ko	Korean authoritative			include_exact	exact_markdown	7fdbac4d434efc78fc68bd8d2a829a7e3f2c19295a83217f7e70224334b9ce9b	5083	210	961	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000471	repo	ReleaseNotes/kor/Altibase_dataCompJ_7_2_Release_Notes.md	release_note	utilities_datacompj	Release 7.2 (Feb. 17, 2022)	dataCompJ 7.2	ko	Korean authoritative			include_exact	exact_markdown	8b7146563c00fe4efbcaf22b3114d30fd8a916ad59fa6088809506806fdfae8a	5577	213	996	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000472	repo	Technical Documents/eng/Supported Platforms.md	technical_document	technical_documents_support	Altibase Supported Platforms by Version	multi	en	English extraction aid			include_exact	exact_markdown	877359d6285e202b2e80c584cc8ad595df254a2dc20975bc8c1bdeb3bded168f	36077	233	8847	S1-J002	S1-J002	Selected repository-local Markdown source from Technical Documents.
SRC-000473	repo	Technical Documents/kor/JavaCompatibility.md	technical_document	jdbc_java	Altibase 버전 별 Java 호환성	multi	ko	Korean authoritative			include_exact	exact_markdown	249e65c6bb71f68f9104dd05a1772480e631ae2f6a415e9ff7ff94bad7e8605f	9137	130	2028	S1-J002	S1-J002	Selected repository-local Markdown source from Technical Documents.
SRC-000474	repo	Technical Documents/kor/Replication network check.md	technical_document	technical_documents_support	v$repreceiver의 insert_success_count가 증가하는지 확인	multi	ko	Korean authoritative			include_exact	exact_markdown	8e15d0c001d417c2df8b837560a6cee0d17231f61493ec72a9b7c8002cac3731	3128	43	462	S1-J002	S1-J002	Selected repository-local Markdown source from Technical Documents.
SRC-000475	repo	Technical Documents/kor/ReplicationCompatibility.md	technical_document	technical_documents_support	Altibase 버전 별 Replication 호환성	multi	ko	Korean authoritative			include_exact	exact_markdown	3306ad3e466fcc44a84c960fc011d0318365a3f405129550260d785eedd14d83	9469	141	2183	S1-J002	S1-J002	Selected repository-local Markdown source from Technical Documents.
SRC-000476	repo	Technical Documents/kor/Supported Platforms.md	technical_document	technical_documents_support	Altibase 버전 별 지원 플랫폼	multi	ko	Korean authoritative			include_exact	exact_markdown	ec939323fec86068aefa4403520fbbf7aeb688a073a4cb663ae165c07890063e	36927	235	8757	S1-J002	S1-J002	Selected repository-local Markdown source from Technical Documents.
SRC-000477	repo	GPTs/reports/8_1_verification.md	support_evidence	release_notes_platform	Altibase 8.1 Verification Evidence	multi	mixed	Approved support evidence		GPTs/reports/source_inventory.md	include_support_evidence	support_evidence_only	3b04890cdbd8fc7371dc47872e16ae1d29471f77d1e9196efb4184d22d5f6cc9	10146	108	2537	S1-J002	S1-J002	Approved support evidence: records the 8.1 verified-source basis and customer-safe wording.
SRC-000478	repo	GPTs/reports/coverage_matrix.md	support_evidence	source_inventory_support	Altibase GPTs Coverage Matrix	multi	mixed	Approved support evidence		GPTs/reports/source_inventory.md	include_support_evidence	support_evidence_only	4e87d7e918a8f78e7c7409584943f96a328b7aab4669e62e57493c6e5ee21388	34047	357	8512	S1-J002	S1-J002	Approved support evidence: maps source families, authority basis, and attachment coverage boundaries.
SRC-000479	repo	GPTs/reports/eng_kor_parity.md	support_evidence	source_inventory_support	English/Korean Parity Evidence	multi	mixed	Approved support evidence		GPTs/reports/source_inventory.md	include_support_evidence	support_evidence_only	ca8546c577d91a2f48c8561602463959b86e6ca224b99db0dd607701eb424c5f	13968	124	3492	S1-J002	S1-J002	Approved support evidence: records Korean-authority parity and source-drift evidence for paired sources.
SRC-000480	repo	GPTs/reports/gap_register.md	support_evidence	source_inventory_support	Altibase GPTs Gap Register	multi	mixed	Approved support evidence		GPTs/reports/coverage_matrix.md;GPTs/reports/source_inventory.md	include_support_evidence	support_evidence_only	2ea08a3d2b2480d2e937b856d1e1e47a7d02ba714e030eabb676f839156fe523	61274	921	15319	S1-J002	S1-J002	Approved support evidence: records source-backed gaps, accepted limitations, and downstream guardrails.
SRC-000481	repo	GPTs/reports/source_inventory.md	support_evidence	source_inventory_support	Altibase GPTs Source Inventory	multi	mixed	Approved support evidence		GPTs/reports/stage_01_source_pack_baseline_plan.md	include_support_evidence	support_evidence_only	0fce94e5be5c5e7c8131a6bd62b6e782073f2511f7a216feeba0ec1af7f49472	96335	1666	24082	S1-J002	S1-J002	Approved support evidence: canonical source-root and attachment-to-source mapping support artifact.
SRC-000482	repo	GPTs/reports/stage_01_source_pack_baseline_plan.md	support_evidence	stage1_source_selection	Stage 1 Source Pack And Korean-Aligned English Baseline Plan	multi	mixed	Approved support evidence		AGENTS.md;GPTs/reports/customer_agent_enablement_requirements.md	include_support_evidence	support_evidence_only	7b82fedb29c508af92f5283a13a3083083143235ef39fea4ff63195517b6113b	25941	475	6486	S1-J002	S1-J002	Approved support evidence: defines the Stage 1 manifest schemas, selection contract, and validation gates.
