source_id	shard_id	shard_path	block_id	order_in_shard	source_start_line	source_end_line	source_sha256	extracted_body_sha256	block_byte_count	block_line_count	block_estimated_tokens	shard_estimated_tokens	upload_intended	validation_status	notes
SRC-000180	SHARD-008	GPTs/source_pack/source_pack_shard_008.md	BLOCK-000519	5	1	16623	7e37ccce4256641879eb93cb7e8b62f750d274c8006b8b892696a1372a5c4bbd	7e37ccce4256641879eb93cb7e8b62f750d274c8006b8b892696a1372a5c4bbd	403035	16623	64265	882724	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000026	SHARD-008	GPTs/source_pack/source_pack_shard_008.md	BLOCK-000520	6	1	12309	feda73ae84b782b1f1a9fcd0f04fea1abad4a921d80f50d9fc1730749eed2342	feda73ae84b782b1f1a9fcd0f04fea1abad4a921d80f50d9fc1730749eed2342	591288	12309	147730	882724	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000057	SHARD-008	GPTs/source_pack/source_pack_shard_008.md	BLOCK-000521	7	1	12955	c9e13dec08479e5dd7733e17a2014024534d36e800b0e81598dde562c29a83bc	c9e13dec08479e5dd7733e17a2014024534d36e800b0e81598dde562c29a83bc	625779	12955	109243	882724	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000090	SHARD-008	GPTs/source_pack/source_pack_shard_008.md	BLOCK-000522	8	1	12295	1bb09f3a2ef71a32e262c0fe050cf472074206eda6cef0be42769be6fc5d1a8f	1bb09f3a2ef71a32e262c0fe050cf472074206eda6cef0be42769be6fc5d1a8f	591429	12295	147789	882724	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000121	SHARD-008	GPTs/source_pack/source_pack_shard_008.md	BLOCK-000523	9	1	12908	9ebc83851b8f173d7cd68899dd49559e9381da2278b701f1df8fb9a0106fd4b1	9ebc83851b8f173d7cd68899dd49559e9381da2278b701f1df8fb9a0106fd4b1	624516	12908	109004	882724	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000151	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000524	1	1	12310	7494875982403c6a1e9688f31f395f9e20f17f7833bcd68afaaa89369d12ee6a	7494875982403c6a1e9688f31f395f9e20f17f7833bcd68afaaa89369d12ee6a	592312	12310	148009	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000181	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000525	2	1	12957	28b3c47e7c49cc93344d3b574d320c51e797e47e7f33f6feeeb0dc449c219f10	28b3c47e7c49cc93344d3b574d320c51e797e47e7f33f6feeeb0dc449c219f10	626879	12957	109420	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000027	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000526	3	1	2284	4164bd025b7842e9563ba214dce6c35241897c21ef25239d0184f578d12f117b	4164bd025b7842e9563ba214dce6c35241897c21ef25239d0184f578d12f117b	84962	2284	21204	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000029	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000527	4	1	1766	aaa058bf3a6a8d1b083dfdfae38eb76d8ee49dbb03b32055ca2456e3deaa9a0c	aaa058bf3a6a8d1b083dfdfae38eb76d8ee49dbb03b32055ca2456e3deaa9a0c	66284	1766	16542	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000058	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000528	5	1	2241	bb6e7d5bb0ef800eb37550b4752a744eed446e26c477f5a7810e8ee6c0502fe3	bb6e7d5bb0ef800eb37550b4752a744eed446e26c477f5a7810e8ee6c0502fe3	92042	2241	14468	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000060	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000529	6	1	1797	af05344cbc4621dfc412a6afd7a432237f68cb79ae542fd792fa88ae2423807d	af05344cbc4621dfc412a6afd7a432237f68cb79ae542fd792fa88ae2423807d	71933	1797	12194	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000091	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000530	7	1	2285	08657e4bcad20e136c8f1948c234857ff24bbd209b83587f54be245cfb275919	08657e4bcad20e136c8f1948c234857ff24bbd209b83587f54be245cfb275919	84949	2285	21200	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000093	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000531	8	1	1708	1b637599fb10d9365a8110a02fb2ad86be65a6eeca9c50dcc63b0c58e1fd8fe4	1b637599fb10d9365a8110a02fb2ad86be65a6eeca9c50dcc63b0c58e1fd8fe4	62951	1708	15707	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000122	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000532	9	1	2247	586ccd71d1ef5cc0365ef1fbafd76e818ba12e65af8609cef6eb4012995249aa	586ccd71d1ef5cc0365ef1fbafd76e818ba12e65af8609cef6eb4012995249aa	92088	2247	14480	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000124	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000533	10	1	1734	002871d755f98b113b5bde1792cfcd25a80130aead15b0407ffc297a0a394b48	002871d755f98b113b5bde1792cfcd25a80130aead15b0407ffc297a0a394b48	67486	1734	11345	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000152	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000534	11	1	2286	3adc5537c6359073da311df10060b2e635cbf60bea44910212b1234ab8835692	3adc5537c6359073da311df10060b2e635cbf60bea44910212b1234ab8835692	84937	2286	21197	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000154	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000535	12	1	1703	2e3a811699e3d149847ece264d1e466bcb43e0ec4487b807c17ac3ee99531984	2e3a811699e3d149847ece264d1e466bcb43e0ec4487b807c17ac3ee99531984	62770	1703	15661	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000182	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000536	13	1	2244	455dece2edc342d09decc79eb8a92a798a57f6e8aeb0d805297a4ca4722b7490	455dece2edc342d09decc79eb8a92a798a57f6e8aeb0d805297a4ca4722b7490	92027	2244	14465	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000184	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000537	14	1	1730	780b506f28bd3dbaadef1d271fa4f13c4c0da3c818baa068c806cca87e7e4ff6	780b506f28bd3dbaadef1d271fa4f13c4c0da3c818baa068c806cca87e7e4ff6	67325	1730	11308	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000044	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000538	15	1	2699	56c6ec17c8bcde40865999b7869429bd7cf915d6934bde7ea7a73939f5bf6205	56c6ec17c8bcde40865999b7869429bd7cf915d6934bde7ea7a73939f5bf6205	111715	2699	27839	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000045	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000539	16	1	3420	833b95a97c9e55424c49bc95bf6de42c20103ed094fe1f00c321e1441a695283	833b95a97c9e55424c49bc95bf6de42c20103ed094fe1f00c321e1441a695283	127790	3420	31901	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000077	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000540	17	1	3062	a44183e8e186d1ec5be1db93259d82bb4f35a105de0455b642525a715e2be637	a44183e8e186d1ec5be1db93259d82bb4f35a105de0455b642525a715e2be637	117708	3062	20539	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000078	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000541	18	1	3610	47a39204d050f52b8e3c92130d38c42ed2d2806b5200ab7feeb3d87d252ad8f6	47a39204d050f52b8e3c92130d38c42ed2d2806b5200ab7feeb3d87d252ad8f6	131939	3610	24078	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000107	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000542	19	1	2734	730005b824fa29926d4c0b55551ab5201337c64c805897fa6d80db7d1eb1ffdb	730005b824fa29926d4c0b55551ab5201337c64c805897fa6d80db7d1eb1ffdb	112227	2734	27966	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000108	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000543	20	1	3467	31e41fab61e97a9b77f31f4278193626e01532b5f85d9f21640fef23042b9014	31e41fab61e97a9b77f31f4278193626e01532b5f85d9f21640fef23042b9014	129575	3467	32347	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000138	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000544	21	1	3091	5297545a8c65fdd138223f4b32a7e349573036ce327b85a2e95e16ea7fe0304b	5297545a8c65fdd138223f4b32a7e349573036ce327b85a2e95e16ea7fe0304b	117609	3091	20497	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000139	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000545	22	1	3630	12620a67e43429e9b38f071fd42f824bd6d44dccbd053285702ba06ccd9388a3	12620a67e43429e9b38f071fd42f824bd6d44dccbd053285702ba06ccd9388a3	131921	3630	24033	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000167	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000546	23	1	2734	1adf3d7e57144cd4a7b1a6bf8c65a0d27e66cabbb334f9abdb22168d2cabc769	1adf3d7e57144cd4a7b1a6bf8c65a0d27e66cabbb334f9abdb22168d2cabc769	112216	2734	27963	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000168	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000547	24	1	3469	bbdc1cf23dc2517350e43906550563669088003403aee2272769122c519a3426	bbdc1cf23dc2517350e43906550563669088003403aee2272769122c519a3426	129561	3469	32344	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000198	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000548	25	1	3090	07fd3488d34b654fb0dd874158eee649ad26997cdd14d4c1fc193f872e8ef6cd	07fd3488d34b654fb0dd874158eee649ad26997cdd14d4c1fc193f872e8ef6cd	117580	3090	20489	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000199	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000549	26	1	3629	cc0ac0e7726674b913fad011b55cb6e746c06748603902b69d20266e8b6d6b1d	cc0ac0e7726674b913fad011b55cb6e746c06748603902b69d20266e8b6d6b1d	131904	3629	24029	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000016	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000550	27	1	1002	aa92e31e97db154578bf5c1ffc3c0067a4b702b7fe0ff3718929cd91e861628b	aa92e31e97db154578bf5c1ffc3c0067a4b702b7fe0ff3718929cd91e861628b	54014	1002	13473	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000030	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000551	28	1	3914	02e70adce3ab40aacaf024a4a70cd9933a8599d52b36761aeee6e2fb83022a6f	02e70adce3ab40aacaf024a4a70cd9933a8599d52b36761aeee6e2fb83022a6f	192267	3914	47862	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000047	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000552	29	1	1288	b3bd03aa7a9e12b747eb8260b31ad819dff81e84c62648f1d9ffb9b72fdfb9a7	b3bd03aa7a9e12b747eb8260b31ad819dff81e84c62648f1d9ffb9b72fdfb9a7	59524	1288	9902	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000061	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000553	30	1	4445	8c6a5ba2c6383126fbce015a89f5d1d88567742077e3d6e3df8c64b805736caf	8c6a5ba2c6383126fbce015a89f5d1d88567742077e3d6e3df8c64b805736caf	223704	4445	45100	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000080	SHARD-009	GPTs/source_pack/source_pack_shard_009.md	BLOCK-000554	31	1	1042	0e00013d4e29bc97108a3ef6d4434382db1dd77b86ccd2f548f93917530f0da8	0e00013d4e29bc97108a3ef6d4434382db1dd77b86ccd2f548f93917530f0da8	56605	1042	14121	899094	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000094	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000555	1	1	3916	997695afbfc31166b643a6a3e447db21cfdfd1c14ef53b866b0f48bd7ab9d6f3	997695afbfc31166b643a6a3e447db21cfdfd1c14ef53b866b0f48bd7ab9d6f3	192015	3916	47798	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000111	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000556	2	1	1287	0b9a9524780760ec45515622ffb7d3c0f979d54da985bbeab701411916c85a8c	0b9a9524780760ec45515622ffb7d3c0f979d54da985bbeab701411916c85a8c	60403	1287	10004	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000125	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000557	3	1	4380	3256c691c0649151b44a587498cd2da0e42057d77a1e44bd57731433a1c8f1e2	3256c691c0649151b44a587498cd2da0e42057d77a1e44bd57731433a1c8f1e2	218473	4380	44120	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000141	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000558	4	1	1059	c36bffd4cb827ba3cbf54592c40407cbdafa9fb48940c2ef010605bd80f07b9b	c36bffd4cb827ba3cbf54592c40407cbdafa9fb48940c2ef010605bd80f07b9b	56799	1059	14170	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000155	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000559	5	1	4027	0b72e7e691d07b42f329fbe432e911a3bc1bacddd50c192c4f6604111bcc2904	0b72e7e691d07b42f329fbe432e911a3bc1bacddd50c192c4f6604111bcc2904	198840	4027	49504	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000171	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000560	6	1	1310	f237a23b0589467529c6672fe4e230c53ff8ad8446634f31c83fba51442bc965	f237a23b0589467529c6672fe4e230c53ff8ad8446634f31c83fba51442bc965	60672	1310	10051	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000185	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000561	7	1	4494	1c9fafde790443547be583f88e38252a122b2f1220bbb125f59e7740f3b9eb67	1c9fafde790443547be583f88e38252a122b2f1220bbb125f59e7740f3b9eb67	226115	4494	45483	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000473	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000562	8	1	130	249e65c6bb71f68f9104dd05a1772480e631ae2f6a415e9ff7ff94bad7e8605f	249e65c6bb71f68f9104dd05a1772480e631ae2f6a415e9ff7ff94bad7e8605f	9137	130	2028	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000031	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000563	9	1	5747	7c59f7e7cd6bc6a43b99344aec1e8a6ea7561b4c7b4066ccd0001f63cc4fb9c1	bdba75c12c13792822eb84044c01729edc5c4b245c2a0b2ad7b16547bc5b931e	164570	5781	41005	904663	no	pass	Source bytes copied into the source-pack shard body with 1 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000062	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000564	10	1	6011	ad573c636b65e4b927777633cd3d95021bc529d90c1eb30d3ee6aa19953303ac	a9ecaedae7d7931c1bc17e5678c73898c41a31206dc69a5237f4ad2369938f39	153701	6045	31878	904663	no	pass	Source bytes copied into the source-pack shard body with 1 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000095	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000565	11	1	5747	17615e456433d6fe980e9519a53830cef3b808aa96392784225a6b2d42eeedfb	2acd2c8b65ca36ab409af8ce43963817b6ba5c0ad130fc160b249270556c5fcf	164434	5781	40961	904663	no	pass	Source bytes copied into the source-pack shard body with 1 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000126	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000566	12	1	6014	d3bb715935474008e694590106e7953daa6cbd97393264d73e78fca6eb06a4ac	192480473624cae273de67245a753e7db1cb513391405f87608943cada04fcec	153788	6048	31900	904663	no	pass	Source bytes copied into the source-pack shard body with 1 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000156	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000567	13	1	5746	69631aa9157e466a8a72db8bbc1ec14d9f9765f3fdca4bdc0dd9e0ea865e2d31	c7acc3cfd1d5afbead115a3607eac921cecfb2a9701763657d79ecb7e28d56d8	164422	5780	40958	904663	no	pass	Source bytes copied into the source-pack shard body with 1 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000186	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000568	14	1	6020	96dbca623c458dadba6b54cce015a8e7516dbb040c4a449906d48dcb043c69f2	7a44551a7d77329a15678b141546ed1800674b6d09e3176ab9e52178cb341ca0	153765	6054	31896	904663	no	pass	Source bytes copied into the source-pack shard body with 1 image-recovery sidecar conversion(s) inserted after the matching image reference.
SRC-000017	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000569	15	1	1364	35072dab9f5b7cfaad16533c44b9baee03b2fff43688c13d97047a4a97ca4267	35072dab9f5b7cfaad16533c44b9baee03b2fff43688c13d97047a4a97ca4267	61072	1364	15225	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000048	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000570	16	1	1415	110929edb7c80e4db8c435680c6700701cda95ea09087dadf4f2ce3668af76fe	110929edb7c80e4db8c435680c6700701cda95ea09087dadf4f2ce3668af76fe	64518	1415	10452	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000081	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000571	17	1	1400	cd1b34fc5ac05afc12c375aa3e0a2abb76a1f1bb1d158984c82fb38c7148a0c3	cd1b34fc5ac05afc12c375aa3e0a2abb76a1f1bb1d158984c82fb38c7148a0c3	63327	1400	15789	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000112	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000572	18	1	1423	4f6a8d5631114dc3a0b199b1a8d8392f7cd3d7225cda01b77a395f8e28f31934	4f6a8d5631114dc3a0b199b1a8d8392f7cd3d7225cda01b77a395f8e28f31934	65578	1423	10604	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000142	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000573	19	1	1400	181ab6692a342014322834e526ec0b35bba3cea82efbb838208f327ed00bb0dd	181ab6692a342014322834e526ec0b35bba3cea82efbb838208f327ed00bb0dd	63302	1400	15782	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000172	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000574	20	1	1432	1108a228b96e911ea1d5877ed872410c89d0cb83fd94e57eba34155db001213d	1108a228b96e911ea1d5877ed872410c89d0cb83fd94e57eba34155db001213d	65623	1432	10615	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000216	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000575	21	1	8345	ef7d3b0941fb04858b810044b63420b3ed26fbc60b4a6bbdba3fec657af51a75	ef7d3b0941fb04858b810044b63420b3ed26fbc60b4a6bbdba3fec657af51a75	318093	8345	79350	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000223	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000576	22	1	8365	b5c6bfb0f3e510bdbefc48853d9791fe40cfa0e5063e54eb592a62e11ef2f8c1	b5c6bfb0f3e510bdbefc48853d9791fe40cfa0e5063e54eb592a62e11ef2f8c1	336403	8365	63229	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000430	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000577	23	1	155	b8875660e76913d54dbdd1a25deca9ad18cbcb600c131fdb7a6fe6320cdda515	b8875660e76913d54dbdd1a25deca9ad18cbcb600c131fdb7a6fe6320cdda515	7689	155	1923	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000453	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000578	24	1	157	97379ac0e1a32ff1a9cf192f0f2eb1135a5ac6f3893b3486bcae3af1b7070e26	97379ac0e1a32ff1a9cf192f0f2eb1135a5ac6f3893b3486bcae3af1b7070e26	8549	157	1602	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000431	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000579	25	1	159	06fea3a83a223ad4bc1644e682fb67e6697dccd9c9a9341ad953efdabcdd6279	06fea3a83a223ad4bc1644e682fb67e6697dccd9c9a9341ad953efdabcdd6279	8610	159	2153	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000454	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000580	26	1	161	3a73dcbb7e9ba59a3cbc08ae9653619e0ad13275d119096828b3a0ae4ff5855a	3a73dcbb7e9ba59a3cbc08ae9653619e0ad13275d119096828b3a0ae4ff5855a	9720	161	1778	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000432	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000581	27	1	243	373ae78197effb2c0660bd856fc21bd32accb71c4d9a40b8eb77f567d82738a5	373ae78197effb2c0660bd856fc21bd32accb71c4d9a40b8eb77f567d82738a5	8182	243	2025	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000455	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000582	28	1	246	7a2e493d236f0b881b0ed250974d96d6efa9ef8c6874a17a452c86130b4c752b	7a2e493d236f0b881b0ed250974d96d6efa9ef8c6874a17a452c86130b4c752b	8678	246	1627	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000433	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000583	29	1	249	2a0efe22062126b4731a46c5790eefffe8598db66886e149d5f7c3378d892738	2a0efe22062126b4731a46c5790eefffe8598db66886e149d5f7c3378d892738	9039	249	2239	904663	no	pass	Exact source bytes copied into the source-pack shard body.
SRC-000456	SHARD-010	GPTs/source_pack/source_pack_shard_010.md	BLOCK-000584	30	1	256	058851d82872fe1e49f18785beb57f4beac0dbaceb91f0da80b77eb311b11f38	058851d82872fe1e49f18785beb57f4beac0dbaceb91f0da80b77eb311b11f38	9691	256	1785	904663	no	pass	Exact source bytes copied into the source-pack shard body.
