ref_id	class	verdict	detail
img-04875	A	match	VARCHAR syntax-diagram jpg + variable_clause; adjacent Syntax block 'VARCHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Redundant, class A correct.
img-00229	A	match	NCHAR syntax-diagram jpg + variable_clause; adjacent Syntax block 'NCHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Redundant, class A correct.
img-02546	A	match	NCHAR syntax-diagram jpg + variable_clause; adjacent Syntax block 'NCHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Redundant, class A correct.
img-04876	A	match	NCHAR syntax-diagram jpg + variable_clause; adjacent Syntax block 'NCHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Redundant, class A correct.
img-00230	A	match	NVARCHAR syntax-diagram jpg + variable_clause; adjacent Syntax block 'NVARCHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Redundant, class A correct.
img-02547	A	match	NVARCHAR syntax-diagram jpg + variable_clause; adjacent Syntax block 'NVARCHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Redundant, class A correct.
img-04877	A	match	NVARCHAR syntax-diagram jpg + variable_clause; adjacent Syntax block 'NVARCHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Redundant, class A correct.
img-00240	A	match	date1.png is a trivial syntax diagram showing 'DATE'; DATE page Syntax section. Redundant, class A correct.
img-02557	A	match	date1.png is a trivial syntax diagram showing 'DATE'; DATE page Syntax section. Redundant, class A correct.
img-04887	A	match	date1.png is a trivial syntax diagram showing 'DATE'; DATE page Syntax section. Redundant, class A correct.
img-00241	A	match	byte1.png shows the BYTE syntax diagram + variable_clause; adjacent Syntax block 'BYTE [(size)] [[FIXED |] VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-02558	A	match	byte1.png shows the BYTE syntax diagram + variable_clause; adjacent Syntax block 'BYTE [(size)] [[FIXED |] VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-04888	A	match	byte1.png shows the BYTE syntax diagram + variable_clause; adjacent Syntax block 'BYTE [(size)] [[FIXED |] VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-00242	A	match	nibble1.png shows the NIBBLE syntax diagram + variable_clause; redundant with the NIBBLE page Syntax block. Class A correct.
img-02559	A	match	nibble1.png shows the NIBBLE syntax diagram + variable_clause; redundant with the NIBBLE page Syntax block. Class A correct.
img-04889	A	match	nibble1.png shows the NIBBLE syntax diagram + variable_clause; redundant with the NIBBLE page Syntax block. Class A correct.
img-00243	A	match	bit1.png shows the BIT syntax diagram + variable_clause; adjacent Syntax block 'BIT [(size)] [[FIXED |] VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-02560	A	match	bit1.png shows the BIT syntax diagram + variable_clause; adjacent Syntax block 'BIT [(size)] [[FIXED |] VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-04890	A	match	bit1.png shows the BIT syntax diagram + variable_clause; adjacent Syntax block 'BIT [(size)] [[FIXED |] VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-00244	A	match	varbyte1.png shows the VARBYTE syntax diagram + variable_clause; redundant with the VARBYTE page Syntax block. Class A correct.
img-02561	A	match	varbyte1.png shows the VARBYTE syntax diagram + variable_clause; redundant with the VARBYTE page Syntax block. Class A correct.
img-04891	A	match	varbyte1.png shows the VARBYTE syntax diagram + variable_clause; redundant with the VARBYTE page Syntax block. Class A correct.
img-00245	A	match	varbit1.png shows the VARBIT syntax diagram + variable_clause; redundant with the VARBIT page Syntax block. Class A correct.
img-02562	A	match	varbit1.png shows the VARBIT syntax diagram + variable_clause; redundant with the VARBIT page Syntax block. Class A correct.
img-04892	A	match	varbit1.png shows the VARBIT syntax diagram + variable_clause; redundant with the VARBIT page Syntax block. Class A correct.
img-00246	A	match	blob1.png shows 'BLOB [ VARIABLE [IN ROW size] ]'; adjacent Syntax block 'BLOB [ VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-02563	A	match	blob1.png shows 'BLOB [ VARIABLE [IN ROW size] ]'; adjacent Syntax block 'BLOB [ VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-04893	A	match	blob1.png shows 'BLOB [ VARIABLE [IN ROW size] ]'; adjacent Syntax block 'BLOB [ VARIABLE ( IN ROW size ) ]'. Redundant, class A correct.
img-00247	A	match	clob1.png shows the CLOB syntax diagram; redundant with the CLOB page Syntax block. Class A correct.
img-02564	A	match	clob1.png shows the CLOB syntax diagram; redundant with the CLOB page Syntax block. Class A correct.
img-04894	A	match	clob1.png shows the CLOB syntax diagram; redundant with the CLOB page Syntax block. Class A correct.
img-00972	A	match	image58_eng.gif is a 6-panel illustrative figure of geometry types (Point/MultiPoint/LineString/MultiLineString/Polygon/MultiPolygon) in the Spatial SQL topological-predicates section. Not a syntax/table/flowchart diagram - carries no unique convertible text; the geometry concepts are conveyed by surrounding prose/function descriptions. Correctly skipped (redundant illustrative figure); not a hidden C/D/E diagram.
img-03288	A	match	image58_eng.gif is a 6-panel illustrative figure of geometry types (Point/MultiPoint/LineString/MultiLineString/Polygon/MultiPolygon) in the Spatial SQL topological-predicates section. Not a syntax/table/flowchart diagram - carries no unique convertible text; the geometry concepts are conveyed by surrounding prose/function descriptions. Correctly skipped (redundant illustrative figure); not a hidden C/D/E diagram.
img-05619	A	match	image58_eng.gif is a 6-panel illustrative figure of geometry types (Point/MultiPoint/LineString/MultiLineString/Polygon/MultiPolygon) in the Spatial SQL topological-predicates section. Not a syntax/table/flowchart diagram - carries no unique convertible text; the geometry concepts are conveyed by surrounding prose/function descriptions. Correctly skipped (redundant illustrative figure); not a hidden C/D/E diagram.
img-01353	A	match	char.gif (kor) shows 'CHAR [(size)] [variable_clause] [in_row_clause]'; redundant with the kor CHAR page 구문 block 'CHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Class A correct.
img-03728	A	match	char.gif (kor) shows 'CHAR [(size)] [variable_clause] [in_row_clause]'; redundant with the kor CHAR page 구문 block 'CHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Class A correct.
img-06059	A	match	char.gif (kor) shows 'CHAR [(size)] [variable_clause] [in_row_clause]'; redundant with the kor CHAR page 구문 block 'CHAR [(size)] [ FIXED | VARIABLE [IN ROW size] ]'. Class A correct.
img-01356	A	match	varchar.gif (kor) shows the VARCHAR syntax diagram; redundant with the kor VARCHAR 구문 block. Class A correct.
img-03731	A	match	varchar.gif (kor) shows the VARCHAR syntax diagram; redundant with the kor VARCHAR 구문 block. Class A correct.
img-06062	A	match	varchar.gif (kor) shows the VARCHAR syntax diagram; redundant with the kor VARCHAR 구문 block. Class A correct.
img-01359	A	match	nchar.gif (kor) shows the NCHAR syntax diagram; redundant with the kor NCHAR 구문 block. Class A correct.
img-03734	A	match	nchar.gif (kor) shows the NCHAR syntax diagram; redundant with the kor NCHAR 구문 block. Class A correct.
img-06065	A	match	nchar.gif (kor) shows the NCHAR syntax diagram; redundant with the kor NCHAR 구문 block. Class A correct.
img-01362	A	match	nvarchar.gif (kor) shows the NVARCHAR syntax diagram; redundant with the kor NVARCHAR 구문 block. Class A correct.
img-03737	A	match	nvarchar.gif (kor) shows the NVARCHAR syntax diagram; redundant with the kor NVARCHAR 구문 block. Class A correct.
img-06068	A	match	nvarchar.gif (kor) shows the NVARCHAR syntax diagram; redundant with the kor NVARCHAR 구문 block. Class A correct.
img-01375	A	match	byte.gif (kor) shows the BYTE syntax diagram; redundant with the kor BYTE 구문 block. Class A correct.
img-03750	A	match	byte.gif (kor) shows the BYTE syntax diagram; redundant with the kor BYTE 구문 block. Class A correct.
img-06081	A	match	byte.gif (kor) shows the BYTE syntax diagram; redundant with the kor BYTE 구문 block. Class A correct.
img-01378	A	match	varbyte.gif (kor) shows the VARBYTE syntax diagram; redundant with the kor VARBYTE 구문 block. Class A correct.
img-03753	A	match	varbyte.gif (kor) shows the VARBYTE syntax diagram; redundant with the kor VARBYTE 구문 block. Class A correct.
img-06084	A	match	varbyte.gif (kor) shows the VARBYTE syntax diagram; redundant with the kor VARBYTE 구문 block. Class A correct.
img-01381	A	match	nibble.gif (kor) shows the NIBBLE syntax diagram; redundant with the kor NIBBLE 구문 block. Class A correct.
img-03756	A	match	nibble.gif (kor) shows the NIBBLE syntax diagram; redundant with the kor NIBBLE 구문 block. Class A correct.
img-06087	A	match	nibble.gif (kor) shows the NIBBLE syntax diagram; redundant with the kor NIBBLE 구문 block. Class A correct.
img-01384	A	match	bit.gif (kor) shows the BIT syntax diagram; redundant with the kor BIT 구문 block. Class A correct.
img-03759	A	match	bit.gif (kor) shows the BIT syntax diagram; redundant with the kor BIT 구문 block. Class A correct.
img-06090	A	match	bit.gif (kor) shows the BIT syntax diagram; redundant with the kor BIT 구문 block. Class A correct.
img-01387	A	match	varbit.gif (kor) shows the VARBIT syntax diagram; redundant with the kor VARBIT 구문 block. Class A correct.
img-03762	A	match	varbit.gif (kor) shows the VARBIT syntax diagram; redundant with the kor VARBIT 구문 block. Class A correct.
img-06093	A	match	varbit.gif (kor) shows the VARBIT syntax diagram; redundant with the kor VARBIT 구문 block. Class A correct.
img-01390	A	match	blob_type.gif (kor) shows 'BLOB [in_row_clause]'; adjacent 구문 block 'BLOB [ IN ROW size ]'. Redundant, class A correct.
img-03765	A	match	blob_type.gif (kor) shows 'BLOB [in_row_clause]'; adjacent 구문 block 'BLOB [ IN ROW size ]'. Redundant, class A correct.
img-06096	A	match	blob_type.gif (kor) shows 'BLOB [in_row_clause]'; adjacent 구문 block 'BLOB [ IN ROW size ]'. Redundant, class A correct.
img-01391	A	match	clob_type.gif (kor) shows the CLOB syntax diagram; redundant with the kor CLOB 구문 block. Class A correct.
img-03766	A	match	clob_type.gif (kor) shows the CLOB syntax diagram; redundant with the kor CLOB 구문 block. Class A correct.
img-06097	A	match	clob_type.gif (kor) shows the CLOB syntax diagram; redundant with the kor CLOB 구문 block. Class A correct.
img-02163	A	match	image58.gif (kor) is the 6-panel geometry-type illustrative figure (포인트/멀티포인트/라인스트링/멀티라인스트링/폴리곤/멀티폴리곤); illustrative figure carrying no unique convertible text. Correctly skipped; not a hidden C/D/E diagram.
img-04492	A	match	image58.gif (kor) is the 6-panel geometry-type illustrative figure (포인트/멀티포인트/라인스트링/멀티라인스트링/폴리곤/멀티폴리곤); illustrative figure carrying no unique convertible text. Correctly skipped; not a hidden C/D/E diagram.
img-06848	A	match	image58.gif (kor) is the 6-panel geometry-type illustrative figure (포인트/멀티포인트/라인스트링/멀티라인스트링/폴리곤/멀티폴리곤); illustrative figure carrying no unique convertible text. Correctly skipped; not a hidden C/D/E diagram.
img-06098	A	match	json_type.gif (trunk kor) shows 'JSON [in_row_clause]'; adjacent 구문 block 'JSON [ IN ROW size ]'. Redundant, class A correct.
img-00001	B	match	ALTIBASE cover-page logo, referenced on manual cover pages. No recoverable content. Class B correct.
img-00022	B	match	ALTIBASE cover-page logo, referenced on manual cover pages. No recoverable content. Class B correct.
img-00035	B	match	ALTIBASE cover-page logo, referenced on manual cover pages. No recoverable content. Class B correct.
img-00049	B	match	ALTIBASE cover-page logo, referenced on manual cover pages. No recoverable content. Class B correct.
img-00125	B	match	ALTIBASE cover-page logo, referenced on manual cover pages. No recoverable content. Class B correct.
img-00139	B	match	ALTIBASE cover-page logo, referenced on manual cover pages. No recoverable content. Class B correct.
img-00004	B	match	image3.gif is a path/line notation example inside the 'Syntax Diagram Conventions' documentation table; the adjacent table's Meaning column explains it. Redundant, class B correct - not a hidden C/D/E diagram.
img-00025	B	match	image3.gif is a path/line notation example inside the 'Syntax Diagram Conventions' documentation table; the adjacent table's Meaning column explains it. Redundant, class B correct - not a hidden C/D/E diagram.
img-00038	B	match	image3.gif is a path/line notation example inside the 'Syntax Diagram Conventions' documentation table; the adjacent table's Meaning column explains it. Redundant, class B correct - not a hidden C/D/E diagram.
img-00052	B	match	image3.gif is a path/line notation example inside the 'Syntax Diagram Conventions' documentation table; the adjacent table's Meaning column explains it. Redundant, class B correct - not a hidden C/D/E diagram.
img-00128	B	match	image3.gif is a path/line notation example inside the 'Syntax Diagram Conventions' documentation table; the adjacent table's Meaning column explains it. Redundant, class B correct - not a hidden C/D/E diagram.
img-00143	B	match	image3.gif is a path/line notation example inside the 'Syntax Diagram Conventions' documentation table; the adjacent table's Meaning column explains it. Redundant, class B correct - not a hidden C/D/E diagram.
img-00223	B	match	image014.gif is a loop notation example (NOT box with loop) inside the Syntax Diagram Conventions table; Meaning column explains it. Redundant, class B correct.
img-00254	B	match	image014.gif is a loop notation example (NOT box with loop) inside the Syntax Diagram Conventions table; Meaning column explains it. Redundant, class B correct.
img-00354	B	match	image014.gif is a loop notation example (NOT box with loop) inside the Syntax Diagram Conventions table; Meaning column explains it. Redundant, class B correct.
img-00449	B	match	image014.gif is a loop notation example (NOT box with loop) inside the Syntax Diagram Conventions table; Meaning column explains it. Redundant, class B correct.
